userID,userSet,responseTimeSeconds,questionOrder,userResponse,questionID,correctResponse,chartType,alignment,questionSet,error,absDiff,correct,logError,distToHalfQuarter,distToHorizontalVertical
31,study7Line,8.0,48,25,2528,24,pie,non-aligned,set3,1,1,False,0.16992500144231237,1,8
31,study7Line,9.0,49,22,2529,22,pie,non-aligned,set4,0,0,True,-3.0,3,1
31,study7Line,10.0,50,35,2530,30,pie,non-aligned,set1,5,5,False,2.357552004618084,5,5
31,study7Line,12.0,51,15,2531,13,pie,non-aligned,set1,2,2,False,1.0874628412503393,12,3
31,study7Line,12.0,52,15,2532,18,pie,non-aligned,set3,-3,3,False,1.6438561897747246,7,2
31,study7Line,7.0,53,15,2533,19,pie,non-aligned,set2,-4,4,False,2.0443941193584534,6,9
31,study7Line,9.0,54,45,2534,41,pie,aligned,set1,4,4,False,2.0443941193584534,9,5
31,study7Line,8.0,55,50,2535,41,pie,non-aligned,set1,9,9,False,3.189824558880017,9,5
31,study7Line,8.0,56,30,2536,29,pie,aligned,set4,1,1,False,0.16992500144231237,4,7
31,study7Line,7.0,57,50,2537,50,pie,aligned,set3,0,0,True,-3.0,0,0
31,study7Line,13.0,58,48,2538,48,pie,aligned,set4,0,0,True,-3.0,2,0
31,study7Line,17.0,59,30,2539,39,pie,non-aligned,set1,-9,9,False,3.189824558880017,11,0
31,study7Line,14.0,60,40,2540,42,pie,non-aligned,set3,-2,2,False,1.0874628412503393,8,3
31,study7Line,15.0,61,35,2541,35,pie,non-aligned,set4,0,0,True,-3.0,10,5
31,study7Line,8.0,62,25,2542,23,pie,non-aligned,set1,2,2,False,1.0874628412503393,2,8
31,study7Line,9.0,63,15,2543,12,pie,aligned,set1,3,3,False,1.6438561897747246,12,2
31,study7Line,7.0,64,40,2544,38,pie,aligned,set1,2,2,False,1.0874628412503393,12,4
31,study7Line,12.0,65,24,2545,24,pie,aligned,set1,0,0,True,-3.0,1,0
31,study7Line,8.0,66,30,2546,32,pie,aligned,set2,-2,2,False,1.0874628412503393,7,12
31,study7Line,8.0,67,40,2547,32,pie,non-aligned,set2,8,8,False,3.0223678130284544,7,12
31,study7Line,6.0,68,30,2548,29,pie,non-aligned,set4,1,1,False,0.16992500144231237,4,7
31,study7Line,7.0,69,45,2549,45,pie,aligned,set3,0,0,True,-3.0,5,5
31,study7Line,18.0,70,15,2550,16,pie,aligned,set1,-1,1,False,0.16992500144231237,9,1
31,study7Line,6.0,71,40,2551,40,pie,aligned,set3,0,0,True,-3.0,10,1
31,study7Line,8.0,72,25,2552,25,pie,non-aligned,set3,0,0,True,-3.0,0,11
31,study7Line,8.0,73,20,2553,18,pie,aligned,set1,2,2,False,1.0874628412503393,7,1
31,study7Line,7.0,74,45,2554,43,pie,aligned,set1,2,2,False,1.0874628412503393,7,7
31,study7Line,10.0,75,25,2555,28,pie,non-aligned,set3,-3,3,False,1.6438561897747246,3,4
31,study7Line,9.0,76,35,2556,37,pie,non-aligned,set1,-2,2,False,1.0874628412503393,12,12
31,study7Line,8.0,77,35,2557,34,pie,aligned,set3,1,1,False,0.16992500144231237,9,2
31,study7Line,5.0,78,30,2558,30,pie,aligned,set2,0,0,True,-3.0,5,7
31,study7Line,7.0,79,25,2559,25,pie,aligned,set1,0,0,True,-3.0,0,6
2,study7Line,9.0,0,35,160,36,pie,non-aligned,set3,-1,1,False,0.16992500144231237,11,0
2,study7Line,6.0,1,30,161,29,pie,aligned,set4,1,1,False,0.16992500144231237,4,7
2,study7Line,4.0,2,20,162,20,pie,aligned,set1,0,0,True,-3.0,5,0
2,study7Line,5.0,3,45,163,47,pie,aligned,set1,-2,2,False,1.0874628412503393,3,5
2,study7Line,6.0,4,25,164,25,pie,non-aligned,set1,0,0,True,-3.0,0,6
2,study7Line,14.0,5,15,165,17,pie,non-aligned,set3,-2,2,False,1.0874628412503393,8,0
2,study7Line,6.0,6,20,166,22,pie,non-aligned,set4,-2,2,False,1.0874628412503393,3,1
2,study7Line,4.0,7,20,167,22,pie,aligned,set1,-2,2,False,1.0874628412503393,3,3
2,study7Line,6.0,8,45,168,49,pie,aligned,set3,-4,4,False,2.0443941193584534,1,1
2,study7Line,6.0,9,25,169,26,pie,non-aligned,set2,-1,1,False,0.16992500144231237,1,6
2,study7Line,7.0,10,45,170,45,pie,aligned,set1,0,0,True,-3.0,5,1
2,study7Line,7.0,11,35,171,34,pie,non-aligned,set3,1,1,False,0.16992500144231237,9,2
2,study7Line,8.0,12,35,172,35,pie,aligned,set2,0,0,True,-3.0,10,3
2,study7Line,5.0,13,30,173,27,pie,aligned,set4,3,3,False,1.6438561897747246,2,0
2,study7Line,4.0,14,30,174,30,pie,aligned,set3,0,0,True,-3.0,5,2
2,study7Line,7.0,15,40,175,39,pie,aligned,set2,1,1,False,0.16992500144231237,11,5
2,study7Line,11.0,16,45,176,42,pie,non-aligned,set4,3,3,False,1.6438561897747246,8,2
2,study7Line,4.0,17,15,177,16,pie,aligned,set3,-1,1,False,0.16992500144231237,9,8
2,study7Line,5.0,18,40,178,42,pie,aligned,set3,-2,2,False,1.0874628412503393,8,3
2,study7Line,8.0,19,40,179,45,pie,non-aligned,set3,-5,5,False,2.357552004618084,5,5
2,study7Line,6.0,20,50,180,50,pie,non-aligned,set1,0,0,True,-3.0,0,1
2,study7Line,8.0,21,40,181,41,pie,non-aligned,set3,-1,1,False,0.16992500144231237,9,0
2,study7Line,7.0,22,35,182,39,pie,non-aligned,set1,-4,4,False,2.0443941193584534,11,0
2,study7Line,6.0,23,30,183,30,pie,non-aligned,set1,0,0,True,-3.0,5,5
2,study7Line,7.0,24,10,184,13,pie,aligned,set4,-3,3,False,1.6438561897747246,12,2
2,study7Line,4.0,25,20,185,21,pie,aligned,set4,-1,1,False,0.16992500144231237,4,0
2,study7Line,10.0,26,40,186,44,pie,non-aligned,set3,-4,4,False,2.0443941193584534,6,0
2,study7Line,5.0,27,35,187,33,pie,aligned,set4,2,2,False,1.0874628412503393,8,2
2,study7Line,4.0,28,40,188,43,pie,aligned,set2,-3,3,False,1.6438561897747246,7,1
2,study7Line,5.0,29,15,189,14,pie,aligned,set4,1,1,False,0.16992500144231237,11,5
2,study7Line,4.0,30,40,190,41,pie,aligned,set2,-1,1,False,0.16992500144231237,9,9
2,study7Line,4.0,31,30,191,32,pie,aligned,set1,-2,2,False,1.0874628412503393,7,9
2,study7Line,4.0,32,30,192,34,pie,aligned,set2,-4,4,False,2.0443941193584534,9,1
2,study7Line,8.0,33,45,193,46,pie,non-aligned,set3,-1,1,False,0.16992500144231237,4,1
2,study7Line,5.0,34,10,194,12,pie,aligned,set3,-2,2,False,1.0874628412503393,12,1
2,study7Line,5.0,35,10,195,12,pie,non-aligned,set2,-2,2,False,1.0874628412503393,12,5
2,study7Line,4.0,36,20,196,19,pie,aligned,set2,1,1,False,0.16992500144231237,6,9
2,study7Line,5.0,37,50,197,48,pie,non-aligned,set4,2,2,False,1.0874628412503393,2,0
2,study7Line,4.0,38,15,198,19,pie,non-aligned,set1,-4,4,False,2.0443941193584534,6,3
2,study7Line,5.0,39,50,199,47,pie,non-aligned,set2,3,3,False,1.6438561897747246,3,0
2,study7Line,3.0,40,45,200,46,pie,aligned,set1,-1,1,False,0.16992500144231237,4,4
2,study7Line,5.0,41,10,201,11,pie,non-aligned,set2,-1,1,False,0.16992500144231237,11,5
2,study7Line,6.0,42,40,202,38,pie,non-aligned,set3,2,2,False,1.0874628412503393,12,1
2,study7Line,5.0,43,30,203,31,pie,aligned,set3,-1,1,False,0.16992500144231237,6,5
2,study7Line,4.0,44,30,204,28,pie,aligned,set2,2,2,False,1.0874628412503393,3,0
2,study7Line,4.0,45,40,205,44,pie,aligned,set3,-4,4,False,2.0443941193584534,6,0
2,study7Line,5.0,46,25,206,24,pie,non-aligned,set2,1,1,False,0.16992500144231237,1,1
2,study7Line,4.0,47,10,207,13,pie,non-aligned,set2,-3,3,False,1.6438561897747246,12,12
2,study7Line,5.0,48,50,208,43,pie,non-aligned,set1,7,7,False,2.8328900141647417,7,7
2,study7Line,4.0,49,15,209,15,pie,aligned,set4,0,0,True,-3.0,10,7
2,study7Line,3.0,50,15,210,14,pie,non-aligned,set1,1,1,False,0.16992500144231237,11,0
2,study7Line,4.0,51,20,211,21,pie,non-aligned,set1,-1,1,False,0.16992500144231237,4,9
2,study7Line,9.0,52,40,212,40,pie,aligned,set3,0,0,True,-3.0,10,1
2,study7Line,5.0,53,25,213,28,pie,non-aligned,set4,-3,3,False,1.6438561897747246,3,11
2,study7Line,4.0,54,25,214,25,pie,aligned,set1,0,0,True,-3.0,0,6
2,study7Line,5.0,55,20,215,20,pie,non-aligned,set2,0,0,True,-3.0,5,0
2,study7Line,3.0,56,50,216,50,pie,aligned,set1,0,0,True,-3.0,0,1
2,study7Line,3.0,57,20,217,18,pie,aligned,set4,2,2,False,1.0874628412503393,7,7
2,study7Line,6.0,58,30,218,32,pie,non-aligned,set4,-2,2,False,1.0874628412503393,7,8
2,study7Line,5.0,59,35,219,35,pie,non-aligned,set4,0,0,True,-3.0,10,5
2,study7Line,5.0,60,20,220,23,pie,non-aligned,set4,-3,3,False,1.6438561897747246,2,8
2,study7Line,5.0,61,35,221,37,pie,non-aligned,set3,-2,2,False,1.0874628412503393,12,3
2,study7Line,4.0,62,25,222,26,pie,aligned,set3,-1,1,False,0.16992500144231237,1,1
2,study7Line,4.0,63,35,223,36,pie,aligned,set3,-1,1,False,0.16992500144231237,11,0
2,study7Line,4.0,64,30,224,29,pie,non-aligned,set4,1,1,False,0.16992500144231237,4,7
2,study7Line,4.0,65,20,225,23,pie,aligned,set1,-3,3,False,1.6438561897747246,2,8
2,study7Line,4.0,66,35,226,37,pie,aligned,set4,-2,2,False,1.0874628412503393,12,0
2,study7Line,5.0,67,35,227,33,pie,non-aligned,set1,2,2,False,1.0874628412503393,8,3
2,study7Line,3.0,68,15,228,17,pie,aligned,set3,-2,2,False,1.0874628412503393,8,0
2,study7Line,4.0,69,25,229,27,pie,non-aligned,set1,-2,2,False,1.0874628412503393,2,3
2,study7Line,6.0,70,30,230,31,pie,non-aligned,set1,-1,1,False,0.16992500144231237,6,4
2,study7Line,6.0,71,40,231,40,pie,non-aligned,set2,0,0,True,-3.0,10,2
2,study7Line,4.0,72,10,232,15,pie,non-aligned,set2,-5,5,False,2.357552004618084,10,0
2,study7Line,4.0,73,50,233,49,pie,non-aligned,set3,1,1,False,0.16992500144231237,1,1
2,study7Line,5.0,74,35,234,38,pie,aligned,set2,-3,3,False,1.6438561897747246,12,11
2,study7Line,5.0,75,15,235,16,pie,non-aligned,set2,-1,1,False,0.16992500144231237,9,0
2,study7Line,4.0,76,45,236,48,pie,aligned,set4,-3,3,False,1.6438561897747246,2,0
2,study7Line,3.0,77,25,237,24,pie,aligned,set2,1,1,False,0.16992500144231237,1,1
2,study7Line,4.0,78,20,238,18,pie,non-aligned,set3,2,2,False,1.0874628412503393,7,2
2,study7Line,4.0,79,10,239,11,pie,aligned,set1,-1,1,False,0.16992500144231237,11,5
16,study7Line,12.0,0,50,1280,43,pie,non-aligned,set4,7,7,False,2.8328900141647417,7,8
16,study7Line,12.0,1,18,1281,18,pie,non-aligned,set1,0,0,True,-3.0,7,1
16,study7Line,10.0,2,15,1282,17,pie,aligned,set1,-2,2,False,1.0874628412503393,8,7
16,study7Line,10.0,3,40,1283,39,pie,aligned,set4,1,1,False,0.16992500144231237,11,4
16,study7Line,9.0,4,30,1284,33,pie,aligned,set1,-3,3,False,1.6438561897747246,8,3
16,study7Line,13.0,5,35,1285,37,pie,non-aligned,set1,-2,2,False,1.0874628412503393,12,12
16,study7Line,7.0,6,20,1286,19,pie,aligned,set2,1,1,False,0.16992500144231237,6,9
16,study7Line,8.0,7,34,1287,35,pie,aligned,set2,-1,1,False,0.16992500144231237,10,3
16,study7Line,8.0,8,47,1288,46,pie,aligned,set1,1,1,False,0.16992500144231237,4,4
16,study7Line,10.0,9,45,1289,44,pie,non-aligned,set4,1,1,False,0.16992500144231237,6,6
16,study7Line,10.0,10,28,1290,30,pie,aligned,set1,-2,2,False,1.0874628412503393,5,5
16,study7Line,11.0,11,18,1291,16,pie,non-aligned,set3,2,2,False,1.0874628412503393,9,8
16,study7Line,9.0,12,50,1292,47,pie,non-aligned,set4,3,3,False,1.6438561897747246,3,7
16,study7Line,9.0,13,30,1293,33,pie,non-aligned,set1,-3,3,False,1.6438561897747246,8,3
16,study7Line,15.0,14,45,1294,41,pie,non-aligned,set2,4,4,False,2.0443941193584534,9,9
16,study7Line,13.0,15,30,1295,30,pie,non-aligned,set4,0,0,True,-3.0,5,5
16,study7Line,8.0,16,45,1296,45,pie,aligned,set1,0,0,True,-3.0,5,1
16,study7Line,13.0,17,40,1297,40,pie,non-aligned,set3,0,0,True,-3.0,10,1
16,study7Line,10.0,18,45,1298,44,pie,aligned,set3,1,1,False,0.16992500144231237,6,0
16,study7Line,9.0,19,10,1299,17,pie,non-aligned,set4,-7,7,False,2.8328900141647417,8,0
16,study7Line,8.0,20,48,1300,48,pie,aligned,set1,0,0,True,-3.0,2,5
16,study7Line,12.0,21,30,1301,35,pie,non-aligned,set1,-5,5,False,2.357552004618084,10,10
16,study7Line,8.0,22,47,1302,47,pie,aligned,set4,0,0,True,-3.0,3,7
16,study7Line,5.0,23,50,1303,50,pie,aligned,set4,0,0,True,-3.0,0,0
16,study7Line,7.0,24,10,1304,12,pie,aligned,set1,-2,2,False,1.0874628412503393,12,2
16,study7Line,10.0,25,30,1305,32,pie,non-aligned,set3,-2,2,False,1.0874628412503393,7,9
16,study7Line,7.0,26,15,1306,15,pie,aligned,set3,0,0,True,-3.0,10,10
16,study7Line,7.0,27,35,1307,36,pie,non-aligned,set3,-1,1,False,0.16992500144231237,11,0
16,study7Line,8.0,28,22,1308,21,pie,non-aligned,set3,1,1,False,0.16992500144231237,4,5
16,study7Line,9.0,29,45,1309,42,pie,non-aligned,set3,3,3,False,1.6438561897747246,8,3
16,study7Line,11.0,30,15,1310,15,pie,non-aligned,set4,0,0,True,-3.0,10,7
16,study7Line,5.0,31,26,1311,26,pie,aligned,set3,0,0,True,-3.0,1,1
16,study7Line,8.0,32,55,1312,50,pie,non-aligned,set1,5,5,False,2.357552004618084,0,1
16,study7Line,10.0,33,40,1313,46,pie,non-aligned,set4,-6,6,False,2.6147098441152083,4,0
16,study7Line,10.0,34,27,1314,27,pie,aligned,set2,0,0,True,-3.0,2,1
16,study7Line,6.0,35,30,1315,31,pie,aligned,set3,-1,1,False,0.16992500144231237,6,5
16,study7Line,6.0,36,25,1316,24,pie,non-aligned,set2,1,1,False,0.16992500144231237,1,1
16,study7Line,7.0,37,28,1317,29,pie,aligned,set1,-1,1,False,0.16992500144231237,4,6
16,study7Line,11.0,38,40,1318,41,pie,aligned,set1,-1,1,False,0.16992500144231237,9,5
16,study7Line,12.0,39,25,1319,23,pie,non-aligned,set3,2,2,False,1.0874628412503393,2,0
16,study7Line,7.0,40,30,1320,28,pie,non-aligned,set4,2,2,False,1.0874628412503393,3,11
16,study7Line,7.0,41,30,1321,34,pie,non-aligned,set4,-4,4,False,2.0443941193584534,9,6
16,study7Line,8.0,42,25,1322,25,pie,non-aligned,set2,0,0,True,-3.0,0,0
16,study7Line,8.0,43,10,1323,11,pie,non-aligned,set2,-1,1,False,0.16992500144231237,11,5
16,study7Line,7.0,44,30,1324,32,pie,aligned,set2,-2,2,False,1.0874628412503393,7,12
16,study7Line,14.0,45,38,1325,40,pie,aligned,set4,-2,2,False,1.0874628412503393,10,6
16,study7Line,6.0,46,23,1326,23,pie,aligned,set4,0,0,True,-3.0,2,8
16,study7Line,7.0,47,15,1327,20,pie,non-aligned,set2,-5,5,False,2.357552004618084,5,0
16,study7Line,6.0,48,22,1328,22,pie,aligned,set4,0,0,True,-3.0,3,1
16,study7Line,8.0,49,23,1329,22,pie,non-aligned,set2,1,1,False,0.16992500144231237,3,1
16,study7Line,5.0,50,45,1330,42,pie,aligned,set2,3,3,False,1.6438561897747246,8,0
16,study7Line,5.0,51,24,1331,24,pie,aligned,set2,0,0,True,-3.0,1,1
16,study7Line,6.0,52,14,1332,14,pie,non-aligned,set4,0,0,True,-3.0,11,5
16,study7Line,10.0,53,38,1333,36,pie,aligned,set1,2,2,False,1.0874628412503393,11,4
16,study7Line,9.0,54,35,1334,37,pie,aligned,set2,-2,2,False,1.0874628412503393,12,12
16,study7Line,5.0,55,15,1335,16,pie,aligned,set3,-1,1,False,0.16992500144231237,9,8
16,study7Line,6.0,56,49,1336,49,pie,aligned,set2,0,0,True,-3.0,1,10
16,study7Line,10.0,57,45,1337,43,pie,aligned,set2,2,2,False,1.0874628412503393,7,1
16,study7Line,6.0,58,13,1338,14,pie,aligned,set1,-1,1,False,0.16992500144231237,11,0
16,study7Line,6.0,59,40,1339,38,pie,aligned,set3,2,2,False,1.0874628412503393,12,1
16,study7Line,9.0,60,45,1340,39,pie,non-aligned,set2,6,6,False,2.6147098441152083,11,5
16,study7Line,7.0,61,18,1341,18,pie,aligned,set1,0,0,True,-3.0,7,1
16,study7Line,6.0,62,50,1342,48,pie,non-aligned,set3,2,2,False,1.0874628412503393,2,1
16,study7Line,7.0,63,48,1343,49,pie,non-aligned,set4,-1,1,False,0.16992500144231237,1,1
16,study7Line,9.0,64,33,1344,31,pie,non-aligned,set1,2,2,False,1.0874628412503393,6,4
16,study7Line,8.0,65,10,1345,11,pie,aligned,set2,-1,1,False,0.16992500144231237,11,5
16,study7Line,6.0,66,25,1346,25,pie,aligned,set4,0,0,True,-3.0,0,3
16,study7Line,6.0,67,15,1347,13,pie,non-aligned,set2,2,2,False,1.0874628412503393,12,12
16,study7Line,7.0,68,18,1348,20,pie,aligned,set2,-2,2,False,1.0874628412503393,5,0
16,study7Line,7.0,69,45,1349,45,pie,non-aligned,set1,0,0,True,-3.0,5,1
16,study7Line,7.0,70,28,1350,29,pie,non-aligned,set2,-1,1,False,0.16992500144231237,4,6
16,study7Line,6.0,71,10,1351,12,pie,non-aligned,set2,-2,2,False,1.0874628412503393,12,5
16,study7Line,7.0,72,23,1352,21,pie,aligned,set4,2,2,False,1.0874628412503393,4,0
16,study7Line,7.0,73,40,1353,38,pie,non-aligned,set3,2,2,False,1.0874628412503393,12,1
16,study7Line,7.0,74,26,1354,26,pie,non-aligned,set4,0,0,True,-3.0,1,9
16,study7Line,7.0,75,13,1355,13,pie,aligned,set1,0,0,True,-3.0,12,3
16,study7Line,7.0,76,18,1356,19,pie,non-aligned,set2,-1,1,False,0.16992500144231237,6,9
16,study7Line,6.0,77,28,1357,28,pie,aligned,set4,0,0,True,-3.0,3,11
16,study7Line,6.0,78,35,1358,34,pie,aligned,set4,1,1,False,0.16992500144231237,9,6
16,study7Line,6.0,79,28,1359,27,pie,non-aligned,set1,1,1,False,0.16992500144231237,2,3
38,study7Line,42.0,0,20,3040,17,pie,non-aligned,set2,3,3,False,1.6438561897747246,8,1
38,study7Line,28.0,1,40,3041,39,pie,non-aligned,set1,1,1,False,0.16992500144231237,11,0
38,study7Line,17.0,2,25,3042,29,pie,non-aligned,set2,-4,4,False,2.0443941193584534,4,6
38,study7Line,44.0,3,40,3043,42,pie,aligned,set2,-2,2,False,1.0874628412503393,8,0
38,study7Line,11.0,4,50,3044,50,pie,aligned,set4,0,0,True,-3.0,0,0
38,study7Line,41.0,5,12,3045,15,pie,aligned,set4,-3,3,False,1.6438561897747246,10,7
38,study7Line,14.0,6,30,3046,34,pie,non-aligned,set1,-4,4,False,2.0443941193584534,9,6
38,study7Line,13.0,7,45,3047,42,pie,non-aligned,set3,3,3,False,1.6438561897747246,8,3
38,study7Line,13.0,8,25,3048,25,pie,non-aligned,set2,0,0,True,-3.0,0,0
38,study7Line,25.0,9,20,3049,15,pie,non-aligned,set2,5,5,False,2.357552004618084,10,0
38,study7Line,15.0,10,15,3050,13,pie,non-aligned,set3,2,2,False,1.0874628412503393,12,0
38,study7Line,12.0,11,30,3051,30,pie,non-aligned,set4,0,0,True,-3.0,5,5
38,study7Line,462.0,12,45,3052,45,pie,aligned,set3,0,0,True,-3.0,5,5
38,study7Line,23.0,13,12,3053,14,pie,non-aligned,set4,-2,2,False,1.0874628412503393,11,5
38,study7Line,18.0,14,30,3054,35,pie,aligned,set3,-5,5,False,2.357552004618084,10,2
38,study7Line,52.0,15,30,3055,30,pie,aligned,set3,0,0,True,-3.0,5,2
38,study7Line,25.0,16,17,3056,18,pie,aligned,set2,-1,1,False,0.16992500144231237,7,6
38,study7Line,22.0,17,30,3057,19,pie,aligned,set2,11,11,False,3.4757334309663976,6,9
38,study7Line,35.0,18,35,3058,33,pie,non-aligned,set3,2,2,False,1.0874628412503393,8,4
38,study7Line,15.0,19,25,3059,31,pie,non-aligned,set1,-6,6,False,2.6147098441152083,6,4
38,study7Line,79.0,20,45,3060,44,pie,aligned,set1,1,1,False,0.16992500144231237,6,4
38,study7Line,473.0,21,30,3061,22,pie,non-aligned,set3,8,8,False,3.0223678130284544,3,6
38,study7Line,12.0,22,30,3062,29,pie,aligned,set3,1,1,False,0.16992500144231237,4,4
38,study7Line,13.0,23,12,3063,16,pie,aligned,set3,-4,4,False,2.0443941193584534,9,8
38,study7Line,10.0,24,25,3064,23,pie,non-aligned,set3,2,2,False,1.0874628412503393,2,0
38,study7Line,14.0,25,20,3065,16,pie,non-aligned,set1,4,4,False,2.0443941193584534,9,1
38,study7Line,8.0,26,25,3066,28,pie,non-aligned,set2,-3,3,False,1.6438561897747246,3,0
38,study7Line,16.0,27,40,3067,43,pie,aligned,set2,-3,3,False,1.6438561897747246,7,1
38,study7Line,7.0,28,10,3068,14,pie,aligned,set2,-4,4,False,2.0443941193584534,11,7
38,study7Line,11.0,29,12,3069,11,pie,non-aligned,set3,1,1,False,0.16992500144231237,11,12
38,study7Line,67.0,30,37,3070,37,pie,aligned,set3,0,0,True,-3.0,12,3
38,study7Line,12.0,31,37,3071,38,pie,non-aligned,set1,-1,1,False,0.16992500144231237,12,4
38,study7Line,17.0,32,47,3072,48,pie,aligned,set1,-1,1,False,0.16992500144231237,2,5
38,study7Line,12.0,33,40,3073,45,pie,non-aligned,set3,-5,5,False,2.357552004618084,5,5
38,study7Line,7.0,34,37,3074,39,pie,aligned,set1,-2,2,False,1.0874628412503393,11,0
38,study7Line,11.0,35,40,3075,41,pie,non-aligned,set1,-1,1,False,0.16992500144231237,9,5
38,study7Line,17.0,36,50,3076,50,pie,non-aligned,set2,0,0,True,-3.0,0,0
38,study7Line,10.0,37,48,3077,49,pie,aligned,set2,-1,1,False,0.16992500144231237,1,10
38,study7Line,11.0,38,45,3078,44,pie,non-aligned,set3,1,1,False,0.16992500144231237,6,0
38,study7Line,9.0,39,40,3079,41,pie,aligned,set1,-1,1,False,0.16992500144231237,9,5
38,study7Line,12.0,40,20,3080,21,pie,non-aligned,set4,-1,1,False,0.16992500144231237,4,0
