userID,userSet,responseTimeSeconds,questionOrder,userResponse,questionID,correctResponse,chartType,questionSet,error,absDiff,correct,logError,distToHalfQuarter,distToHorizontalVertical,alignmentType,alignment
8,study7Pie,11.0,20,12,660,13,pie,set1,-1,1,False,0.16992500144231237,12,6,non-aligned,non-aligned
8,study7Pie,8.0,21,12,661,12,pie,set4,0,0,True,-3.0,12,6,non-aligned,non-aligned
8,study7Pie,10.0,22,14,662,16,pie,set1,-2,2,False,1.0874628412503393,9,1,non-aligned,non-aligned
8,study7Pie,9.0,23,16,663,16,pie,set3,0,0,True,-3.0,9,0,start0,aligned
8,study7Pie,12.0,24,47,664,42,pie,set2,5,5,False,2.357552004618084,8,0,start0,aligned
8,study7Pie,10.0,25,15,665,13,pie,set2,2,2,False,1.0874628412503393,12,0,start0,aligned
8,study7Pie,9.0,26,40,666,38,pie,set1,2,2,False,1.0874628412503393,12,0,start0,aligned
8,study7Pie,11.0,27,11,667,11,pie,set2,0,0,True,-3.0,11,2,non-aligned,non-aligned
8,study7Pie,11.0,28,48,668,46,pie,set1,2,2,False,1.0874628412503393,4,0,start0,aligned
8,study7Pie,21.0,29,46,669,47,pie,set2,-1,1,False,0.16992500144231237,3,2,non-aligned,non-aligned
8,study7Pie,8.0,30,20,670,21,pie,set1,-1,1,False,0.16992500144231237,4,1,non-aligned,non-aligned
8,study7Pie,10.0,31,18,671,18,pie,set4,0,0,True,-3.0,7,3,non-aligned,non-aligned
8,study7Pie,12.0,32,49,672,47,pie,set2,2,2,False,1.0874628412503393,3,0,start0,aligned
8,study7Pie,10.0,33,50,673,50,pie,set4,0,0,True,-3.0,0,7,non-aligned,non-aligned
8,study7Pie,8.0,34,22,674,23,pie,set3,-1,1,False,0.16992500144231237,2,10,non-aligned,non-aligned
8,study7Pie,10.0,35,20,675,20,pie,set3,0,0,True,-3.0,5,0,start0,aligned
8,study7Pie,8.0,36,45,676,44,pie,set3,1,1,False,0.16992500144231237,6,0,start0,aligned
8,study7Pie,11.0,37,40,677,40,pie,set1,0,0,True,-3.0,10,0,start0,aligned
8,study7Pie,8.0,38,38,678,37,pie,set1,1,1,False,0.16992500144231237,12,0,start0,aligned
8,study7Pie,8.0,39,50,679,50,pie,set3,0,0,True,-3.0,0,0,start0,aligned
8,study7Pie,12.0,40,33,680,34,pie,set2,-1,1,False,0.16992500144231237,9,0,start0,aligned
8,study7Pie,8.0,41,18,681,18,pie,set3,0,0,True,-3.0,7,0,start0,aligned
8,study7Pie,10.0,42,15,682,15,pie,set1,0,0,True,-3.0,10,5,non-aligned,non-aligned
8,study7Pie,9.0,43,30,683,30,pie,set2,0,0,True,-3.0,5,0,start0,aligned
8,study7Pie,12.0,44,47,684,49,pie,set2,-2,2,False,1.0874628412503393,1,8,non-aligned,non-aligned
8,study7Pie,17.0,45,40,685,35,pie,set2,5,5,False,2.357552004618084,10,3,non-aligned,non-aligned
8,study7Pie,14.0,46,43,686,44,pie,set2,-1,1,False,0.16992500144231237,6,9,non-aligned,non-aligned
8,study7Pie,11.0,47,30,687,28,pie,set1,2,2,False,1.0874628412503393,3,10,non-aligned,non-aligned
8,study7Pie,15.0,48,42,688,37,pie,set2,5,5,False,2.357552004618084,12,5,non-aligned,non-aligned
8,study7Pie,8.0,49,33,689,38,pie,set4,-5,5,False,2.357552004618084,12,6,non-aligned,non-aligned
8,study7Pie,10.0,50,30,690,31,pie,set2,-1,1,False,0.16992500144231237,6,0,start0,aligned
8,study7Pie,10.0,51,45,691,45,pie,set1,0,0,True,-3.0,5,2,non-aligned,non-aligned
8,study7Pie,8.0,52,15,692,15,pie,set2,0,0,True,-3.0,10,0,start0,aligned
8,study7Pie,10.0,53,20,693,27,pie,set2,-7,7,False,2.8328900141647417,2,11,non-aligned,non-aligned
8,study7Pie,14.0,54,42,694,43,pie,set4,-1,1,False,0.16992500144231237,7,6,non-aligned,non-aligned
8,study7Pie,9.0,55,20,695,21,pie,set4,-1,1,False,0.16992500144231237,4,0,start0,aligned
8,study7Pie,12.0,56,42,696,46,pie,set1,-4,4,False,2.0443941193584534,4,6,non-aligned,non-aligned
8,study7Pie,8.0,57,40,697,39,pie,set3,1,1,False,0.16992500144231237,11,0,start0,aligned
8,study7Pie,14.0,58,33,698,34,pie,set2,-1,1,False,0.16992500144231237,9,2,non-aligned,non-aligned
8,study7Pie,10.0,59,28,699,32,pie,set4,-4,4,False,2.0443941193584534,7,7,non-aligned,non-aligned
8,study7Pie,8.0,60,49,700,48,pie,set2,1,1,False,0.16992500144231237,2,0,start0,aligned
8,study7Pie,9.0,61,25,701,25,pie,set3,0,0,True,-3.0,0,0,start0,aligned
8,study7Pie,7.0,62,33,702,36,pie,set2,-3,3,False,1.6438561897747246,11,0,start0,aligned
8,study7Pie,12.0,63,38,703,33,pie,set1,5,5,False,2.357552004618084,8,6,non-aligned,non-aligned
8,study7Pie,9.0,64,30,704,30,pie,set3,0,0,True,-3.0,5,7,non-aligned,non-aligned
8,study7Pie,11.0,65,24,705,23,pie,set1,1,1,False,0.16992500144231237,2,0,start0,aligned
8,study7Pie,10.0,66,33,706,35,pie,set4,-2,2,False,1.0874628412503393,10,0,start0,aligned
8,study7Pie,9.0,67,42,707,45,pie,set3,-3,3,False,1.6438561897747246,5,0,start0,aligned
8,study7Pie,9.0,68,20,708,20,pie,set1,0,0,True,-3.0,5,0,start75,aligned
8,study7Pie,0.0,69,20,709,22,pie,set1,-2,2,False,1.0874628412503393,3,0,start0,aligned
8,study7Pie,8.0,70,30,710,31,pie,set2,-1,1,False,0.16992500144231237,6,1,non-aligned,non-aligned
8,study7Pie,12.0,71,27,711,29,pie,set1,-2,2,False,1.0874628412503393,4,0,start0,aligned
8,study7Pie,8.0,72,25,712,26,pie,set3,-1,1,False,0.16992500144231237,1,0,start0,aligned
8,study7Pie,7.0,73,24,713,24,pie,set4,0,0,True,-3.0,1,0,start0,aligned
8,study7Pie,6.0,74,33,714,32,pie,set1,1,1,False,0.16992500144231237,7,0,start0,aligned
8,study7Pie,8.0,75,20,715,22,pie,set2,-2,2,False,1.0874628412503393,3,9,non-aligned,non-aligned
8,study7Pie,10.0,76,45,716,48,pie,set2,-3,3,False,1.6438561897747246,2,2,non-aligned,non-aligned
8,study7Pie,8.0,77,12,717,12,pie,set1,0,0,True,-3.0,12,0,start0,aligned
8,study7Pie,7.0,78,33,718,33,pie,set4,0,0,True,-3.0,8,0,start0,aligned
8,study7Pie,9.0,79,20,719,17,pie,set4,3,3,False,1.6438561897747246,8,1,non-aligned,non-aligned
32,study7Pie,12.0,0,35,2560,37,pie,set4,-2,2,False,1.0874628412503393,12,1,non-aligned,non-aligned
32,study7Pie,14.0,1,25,2561,35,pie,set4,-10,10,False,3.3398500028846247,10,0,start0,aligned
32,study7Pie,10.0,2,15,2562,17,pie,set4,-2,2,False,1.0874628412503393,8,0,start0,aligned
32,study7Pie,14.0,3,10,2563,12,pie,set2,-2,2,False,1.0874628412503393,12,1,non-aligned,non-aligned
32,study7Pie,7.0,4,20,2564,20,pie,set3,0,0,True,-3.0,5,2,non-aligned,non-aligned
32,study7Pie,8.0,5,45,2565,40,pie,set2,5,5,False,2.357552004618084,10,0,start0,aligned
32,study7Pie,9.0,6,25,2566,28,pie,set3,-3,3,False,1.6438561897747246,3,9,non-aligned,non-aligned
32,study7Pie,9.0,7,47,2567,43,pie,set1,4,4,False,2.0443941193584534,7,2,non-aligned,non-aligned
32,study7Pie,17.0,8,23,2568,23,pie,set2,0,0,True,-3.0,2,0,start0,aligned
32,study7Pie,7.0,9,20,2569,23,pie,set4,-3,3,False,1.6438561897747246,2,10,non-aligned,non-aligned
32,study7Pie,12.0,10,20,2570,17,pie,set1,3,3,False,1.6438561897747246,8,0,start25,aligned
32,study7Pie,9.0,11,25,2571,22,pie,set2,3,3,False,1.6438561897747246,3,0,start0,aligned
32,study7Pie,5.0,12,15,2572,16,pie,set4,-1,1,False,0.16992500144231237,9,0,start0,aligned
32,study7Pie,6.0,13,45,2573,39,pie,set3,6,6,False,2.6147098441152083,11,0,start0,aligned
32,study7Pie,6.0,14,40,2574,41,pie,set3,-1,1,False,0.16992500144231237,9,1,non-aligned,non-aligned
32,study7Pie,4.0,15,10,2575,11,pie,set4,-1,1,False,0.16992500144231237,11,0,start0,aligned
32,study7Pie,6.0,16,35,2576,33,pie,set2,2,2,False,1.0874628412503393,8,8,non-aligned,non-aligned
32,study7Pie,5.0,17,20,2577,15,pie,set2,5,5,False,2.357552004618084,10,0,start0,aligned
32,study7Pie,10.0,18,25,2578,21,pie,set4,4,4,False,2.0443941193584534,4,0,start0,aligned
32,study7Pie,7.0,19,48,2579,49,pie,set3,-1,1,False,0.16992500144231237,1,0,start0,aligned
32,study7Pie,4.0,20,10,2580,11,pie,set1,-1,1,False,0.16992500144231237,11,4,non-aligned,non-aligned
32,study7Pie,7.0,21,30,2581,27,pie,set2,3,3,False,1.6438561897747246,2,0,start0,aligned
32,study7Pie,7.0,22,30,2582,29,pie,set4,1,1,False,0.16992500144231237,4,3,non-aligned,non-aligned
32,study7Pie,13.0,23,40,2583,40,pie,set1,0,0,True,-3.0,10,6,non-aligned,non-aligned
32,study7Pie,10.0,24,40,2584,37,pie,set3,3,3,False,1.6438561897747246,12,0,start0,aligned
32,study7Pie,14.0,25,40,2585,36,pie,set4,4,4,False,2.0443941193584534,11,0,start0,aligned
32,study7Pie,8.0,26,30,2586,31,pie,set4,-1,1,False,0.16992500144231237,6,0,end50,aligned
32,study7Pie,5.0,27,25,2587,19,pie,set3,6,6,False,2.6147098441152083,6,1,non-aligned,non-aligned
32,study7Pie,6.0,28,30,2588,27,pie,set3,3,3,False,1.6438561897747246,2,6,non-aligned,non-aligned
32,study7Pie,11.0,29,25,2589,26,pie,set3,-1,1,False,0.16992500144231237,1,0,start0,aligned
32,study7Pie,7.0,30,30,2590,34,pie,set4,-4,4,False,2.0443941193584534,9,2,non-aligned,non-aligned
32,study7Pie,8.0,31,49,2591,49,pie,set3,0,0,True,-3.0,1,1,non-aligned,non-aligned
32,study7Pie,13.0,32,35,2592,32,pie,set2,3,3,False,1.6438561897747246,7,0,start0,aligned
32,study7Pie,8.0,33,40,2593,44,pie,set4,-4,4,False,2.0443941193584534,6,0,start0,aligned
32,study7Pie,9.0,34,15,2594,13,pie,set4,2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
32,study7Pie,6.0,35,48,2595,45,pie,set4,3,3,False,1.6438561897747246,5,0,start0,aligned
32,study7Pie,8.0,36,30,2596,29,pie,set4,1,1,False,0.16992500144231237,4,0,start0,aligned
32,study7Pie,14.0,37,38,2597,41,pie,set4,-3,3,False,1.6438561897747246,9,0,start0,aligned
32,study7Pie,8.0,38,15,2598,15,pie,set1,0,0,True,-3.0,10,5,non-aligned,non-aligned
32,study7Pie,7.0,39,48,2599,47,pie,set2,1,1,False,0.16992500144231237,3,2,non-aligned,non-aligned
32,study7Pie,8.0,40,20,2600,16,pie,set2,4,4,False,2.0443941193584534,9,2,non-aligned,non-aligned
32,study7Pie,8.0,41,20,2601,18,pie,set1,2,2,False,1.0874628412503393,7,0,start0,aligned
32,study7Pie,5.0,42,48,2602,46,pie,set2,2,2,False,1.0874628412503393,4,0,start0,aligned
32,study7Pie,6.0,43,47,2603,50,pie,set2,-3,3,False,1.6438561897747246,0,4,non-aligned,non-aligned
32,study7Pie,15.0,44,30,2604,22,pie,set1,8,8,False,3.0223678130284544,3,2,non-aligned,non-aligned
32,study7Pie,8.0,45,47,2605,44,pie,set4,3,3,False,1.6438561897747246,6,2,non-aligned,non-aligned
32,study7Pie,5.0,46,30,2606,28,pie,set4,2,2,False,1.0874628412503393,3,0,start0,aligned
32,study7Pie,6.0,47,30,2607,24,pie,set1,6,6,False,2.6147098441152083,1,5,non-aligned,non-aligned
32,study7Pie,9.0,48,35,2608,30,pie,set3,5,5,False,2.357552004618084,5,7,non-aligned,non-aligned
32,study7Pie,10.0,49,27,2609,24,pie,set1,3,3,False,1.6438561897747246,1,0,start0,aligned
32,study7Pie,7.0,50,27,2610,26,pie,set1,1,1,False,0.16992500144231237,1,3,non-aligned,non-aligned
32,study7Pie,5.0,51,20,2611,14,pie,set4,6,6,False,2.6147098441152083,11,0,start0,aligned
32,study7Pie,8.0,52,25,2612,25,pie,set3,0,0,True,-3.0,0,5,non-aligned,non-aligned
32,study7Pie,12.0,53,35,2613,43,pie,set3,-8,8,False,3.0223678130284544,7,0,start0,aligned
32,study7Pie,9.0,54,35,2614,38,pie,set1,-3,3,False,1.6438561897747246,12,0,start0,aligned
32,study7Pie,9.0,55,35,2615,36,pie,set1,-1,1,False,0.16992500144231237,11,3,non-aligned,non-aligned
32,study7Pie,8.0,56,43,2616,39,pie,set3,4,4,False,2.0443941193584534,11,3,non-aligned,non-aligned
32,study7Pie,6.0,57,25,2617,20,pie,set1,5,5,False,2.357552004618084,5,0,start0,aligned
32,study7Pie,8.0,58,40,2618,46,pie,set3,-6,6,False,2.6147098441152083,4,10,non-aligned,non-aligned
32,study7Pie,7.0,59,25,2619,19,pie,set2,6,6,False,2.6147098441152083,6,0,start0,aligned
32,study7Pie,11.0,60,25,2620,25,pie,set4,0,0,True,-3.0,0,0,start0,aligned
32,study7Pie,10.0,61,45,2621,45,pie,set4,0,0,True,-3.0,5,7,non-aligned,non-aligned
32,study7Pie,5.0,62,45,2622,47,pie,set2,-2,2,False,1.0874628412503393,3,0,start0,aligned
32,study7Pie,5.0,63,15,2623,13,pie,set3,2,2,False,1.0874628412503393,12,0,start0,aligned
32,study7Pie,22.0,64,37,2624,35,pie,set2,2,2,False,1.0874628412503393,10,3,non-aligned,non-aligned
32,study7Pie,7.0,65,47,2625,48,pie,set4,-1,1,False,0.16992500144231237,2,0,start0,aligned
32,study7Pie,4.0,66,30,2626,32,pie,set1,-2,2,False,1.0874628412503393,7,2,non-aligned,non-aligned
32,study7Pie,6.0,67,35,2627,38,pie,set3,-3,3,False,1.6438561897747246,12,3,non-aligned,non-aligned
32,study7Pie,5.0,68,20,2628,14,pie,set2,6,6,False,2.6147098441152083,11,4,non-aligned,non-aligned
32,study7Pie,17.0,69,38,2629,42,pie,set3,-4,4,False,2.0443941193584534,8,7,non-aligned,non-aligned
32,study7Pie,19.0,70,48,2630,50,pie,set2,-2,2,False,1.0874628412503393,0,0,start0,aligned
32,study7Pie,10.0,71,48,2631,48,pie,set1,0,0,True,-3.0,2,9,non-aligned,non-aligned
32,study7Pie,4.0,72,25,2632,21,pie,set2,4,4,False,2.0443941193584534,4,6,non-aligned,non-aligned
32,study7Pie,5.0,73,30,2633,33,pie,set3,-3,3,False,1.6438561897747246,8,0,start0,aligned
32,study7Pie,6.0,74,35,2634,34,pie,set1,1,1,False,0.16992500144231237,9,0,start0,aligned
32,study7Pie,6.0,75,20,2635,18,pie,set4,2,2,False,1.0874628412503393,7,3,non-aligned,non-aligned
32,study7Pie,6.0,76,15,2636,12,pie,set3,3,3,False,1.6438561897747246,12,0,start0,aligned
32,study7Pie,8.0,77,45,2637,42,pie,set2,3,3,False,1.6438561897747246,8,0,start0,aligned
32,study7Pie,8.0,78,35,2638,30,pie,set2,5,5,False,2.357552004618084,5,0,start0,aligned
32,study7Pie,8.0,79,35,2639,31,pie,set3,4,4,False,2.0443941193584534,6,0,start0,aligned
1,study7Pie,16.0,0,25,80,24,pie,set2,1,1,False,0.16992500144231237,1,0,start0,aligned
1,study7Pie,41.0,1,50,81,50,pie,set1,0,0,True,-3.0,0,6,non-aligned,non-aligned
1,study7Pie,16.0,2,15,82,14,pie,set1,1,1,False,0.16992500144231237,11,5,non-aligned,non-aligned
1,study7Pie,11.0,3,50,83,50,pie,set3,0,0,True,-3.0,0,0,start0,aligned
1,study7Pie,14.0,4,15,84,20,pie,set3,-5,5,False,2.357552004618084,5,2,non-aligned,non-aligned
1,study7Pie,37.0,5,30,85,29,pie,set1,1,1,False,0.16992500144231237,4,2,non-aligned,non-aligned
1,study7Pie,16.0,6,13,86,16,pie,set3,-3,3,False,1.6438561897747246,9,3,non-aligned,non-aligned
1,study7Pie,12.0,7,48,87,48,pie,set4,0,0,True,-3.0,2,0,start0,aligned
1,study7Pie,13.0,8,25,88,27,pie,set2,-2,2,False,1.0874628412503393,2,11,non-aligned,non-aligned
1,study7Pie,8.0,9,15,89,21,pie,set2,-6,6,False,2.6147098441152083,4,0,start0,aligned
1,study7Pie,14.0,10,30,90,37,pie,set4,-7,7,False,2.8328900141647417,12,1,non-aligned,non-aligned
1,study7Pie,39.0,11,10,91,12,pie,set3,-2,2,False,1.0874628412503393,12,0,start0,aligned
1,study7Pie,17.0,12,40,92,38,pie,set2,2,2,False,1.0874628412503393,12,5,non-aligned,non-aligned
1,study7Pie,10.0,13,45,93,36,pie,set4,9,9,False,3.189824558880017,11,3,non-aligned,non-aligned
1,study7Pie,9.0,14,25,94,28,pie,set4,-3,3,False,1.6438561897747246,3,5,non-aligned,non-aligned
1,study7Pie,10.0,15,20,95,29,pie,set3,-9,9,False,3.189824558880017,4,0,start0,aligned
1,study7Pie,16.0,16,35,96,38,pie,set1,-3,3,False,1.6438561897747246,12,0,start0,aligned
1,study7Pie,9.0,17,48,97,46,pie,set3,2,2,False,1.0874628412503393,4,0,start0,aligned
1,study7Pie,9.0,18,35,98,39,pie,set2,-4,4,False,2.0443941193584534,11,1,non-aligned,non-aligned
1,study7Pie,9.0,19,35,99,40,pie,set2,-5,5,False,2.357552004618084,10,1,non-aligned,non-aligned
1,study7Pie,8.0,20,45,100,43,pie,set2,2,2,False,1.0874628412503393,7,0,start0,aligned
1,study7Pie,9.0,21,10,101,13,pie,set4,-3,3,False,1.6438561897747246,12,6,non-aligned,non-aligned
1,study7Pie,7.0,22,15,102,15,pie,set2,0,0,True,-3.0,10,4,non-aligned,non-aligned
1,study7Pie,12.0,23,18,103,22,pie,set1,-4,4,False,2.0443941193584534,3,2,non-aligned,non-aligned
1,study7Pie,13.0,24,20,104,21,pie,set4,-1,1,False,0.16992500144231237,4,2,non-aligned,non-aligned
1,study7Pie,8.0,25,45,105,44,pie,set1,1,1,False,0.16992500144231237,6,0,start0,aligned
1,study7Pie,7.0,26,10,106,11,pie,set3,-1,1,False,0.16992500144231237,11,5,non-aligned,non-aligned
1,study7Pie,12.0,27,30,107,32,pie,set1,-2,2,False,1.0874628412503393,7,2,non-aligned,non-aligned
1,study7Pie,9.0,28,40,108,40,pie,set3,0,0,True,-3.0,10,0,start0,aligned
1,study7Pie,8.0,29,13,109,18,pie,set2,-5,5,False,2.357552004618084,7,1,non-aligned,non-aligned
1,study7Pie,10.0,30,20,110,31,pie,set4,-11,11,False,3.4757334309663976,6,0,end50,aligned
1,study7Pie,8.0,31,15,111,23,pie,set4,-8,8,False,3.0223678130284544,2,0,start0,aligned
1,study7Pie,19.0,32,47,112,43,pie,set3,4,4,False,2.0443941193584534,7,3,non-aligned,non-aligned
1,study7Pie,10.0,33,35,113,30,pie,set1,5,5,False,2.357552004618084,5,8,non-aligned,non-aligned
1,study7Pie,8.0,34,45,114,45,pie,set2,0,0,True,-3.0,5,0,start0,aligned
1,study7Pie,12.0,35,18,115,20,pie,set3,-2,2,False,1.0874628412503393,5,0,start0,aligned
1,study7Pie,8.0,36,18,116,22,pie,set3,-4,4,False,2.0443941193584534,3,0,start0,aligned
1,study7Pie,7.0,37,15,117,19,pie,set1,-4,4,False,2.0443941193584534,6,8,non-aligned,non-aligned
1,study7Pie,14.0,38,28,118,27,pie,set2,1,1,False,0.16992500144231237,2,0,start0,aligned
1,study7Pie,13.0,39,30,119,33,pie,set2,-3,3,False,1.6438561897747246,8,0,start0,aligned
1,study7Pie,10.0,40,48,120,46,pie,set3,2,2,False,1.0874628412503393,4,10,non-aligned,non-aligned
1,study7Pie,12.0,41,40,121,35,pie,set1,5,5,False,2.357552004618084,10,0,start0,aligned
1,study7Pie,9.0,42,35,122,30,pie,set3,5,5,False,2.357552004618084,5,0,start0,aligned
1,study7Pie,8.0,43,15,123,17,pie,set3,-2,2,False,1.0874628412503393,8,0,start0,aligned
1,study7Pie,13.0,44,35,124,42,pie,set3,-7,7,False,2.8328900141647417,8,0,start0,aligned
1,study7Pie,9.0,45,10,125,12,pie,set4,-2,2,False,1.0874628412503393,12,6,non-aligned,non-aligned
1,study7Pie,10.0,46,40,126,39,pie,set3,1,1,False,0.16992500144231237,11,0,start0,aligned
1,study7Pie,8.0,47,50,127,47,pie,set4,3,3,False,1.6438561897747246,3,0,start0,aligned
1,study7Pie,11.0,48,30,128,34,pie,set3,-4,4,False,2.0443941193584534,9,0,start0,aligned
1,study7Pie,8.0,49,10,129,13,pie,set1,-3,3,False,1.6438561897747246,12,0,start0,aligned
1,study7Pie,8.0,50,20,130,32,pie,set4,-12,12,False,3.599912842187128,7,0,start0,aligned
1,study7Pie,12.0,51,48,131,47,pie,set3,1,1,False,0.16992500144231237,3,10,non-aligned,non-aligned
1,study7Pie,11.0,52,25,132,25,pie,set2,0,0,True,-3.0,0,8,non-aligned,non-aligned
1,study7Pie,11.0,53,25,133,26,pie,set2,-1,1,False,0.16992500144231237,1,0,start0,aligned
1,study7Pie,10.0,54,30,134,34,pie,set3,-4,4,False,2.0443941193584534,9,3,non-aligned,non-aligned
1,study7Pie,11.0,55,35,135,41,pie,set2,-6,6,False,2.6147098441152083,9,0,start0,aligned
1,study7Pie,8.0,56,35,136,31,pie,set1,4,4,False,2.0443941193584534,6,0,start0,aligned
1,study7Pie,8.0,57,48,137,45,pie,set1,3,3,False,1.6438561897747246,5,2,non-aligned,non-aligned
1,study7Pie,7.0,58,10,138,11,pie,set4,-1,1,False,0.16992500144231237,11,0,start0,aligned
1,study7Pie,8.0,59,35,139,36,pie,set2,-1,1,False,0.16992500144231237,11,0,start0,aligned
1,study7Pie,22.0,60,48,140,44,pie,set1,4,4,False,2.0443941193584534,6,2,non-aligned,non-aligned
1,study7Pie,10.0,61,30,141,33,pie,set4,-3,3,False,1.6438561897747246,8,4,non-aligned,non-aligned
1,study7Pie,18.0,62,45,142,41,pie,set3,4,4,False,2.0443941193584534,9,1,non-aligned,non-aligned
1,study7Pie,7.0,63,15,143,16,pie,set2,-1,1,False,0.16992500144231237,9,0,start0,aligned
1,study7Pie,12.0,64,25,144,25,pie,set2,0,0,True,-3.0,0,0,start0,aligned
1,study7Pie,11.0,65,48,145,42,pie,set3,6,6,False,2.6147098441152083,8,7,non-aligned,non-aligned
1,study7Pie,13.0,66,23,146,26,pie,set4,-3,3,False,1.6438561897747246,1,1,non-aligned,non-aligned
1,study7Pie,8.0,67,48,147,48,pie,set2,0,0,True,-3.0,2,2,non-aligned,non-aligned
1,study7Pie,6.0,68,15,148,15,pie,set4,0,0,True,-3.0,10,0,start0,aligned
1,study7Pie,8.0,69,30,149,35,pie,set4,-5,5,False,2.357552004618084,10,0,end100,aligned
1,study7Pie,5.0,70,15,150,14,pie,set4,1,1,False,0.16992500144231237,11,0,start0,aligned
1,study7Pie,10.0,71,35,151,37,pie,set4,-2,2,False,1.0874628412503393,12,0,start0,aligned
1,study7Pie,7.0,72,16,152,17,pie,set3,-1,1,False,0.16992500144231237,8,3,non-aligned,non-aligned
1,study7Pie,12.0,73,20,153,24,pie,set1,-4,4,False,2.0443941193584534,1,5,non-aligned,non-aligned
1,study7Pie,10.0,74,23,154,23,pie,set1,0,0,True,-3.0,2,3,non-aligned,non-aligned
1,study7Pie,7.0,75,48,155,49,pie,set4,-1,1,False,0.16992500144231237,1,0,start0,aligned
1,study7Pie,13.0,76,18,156,18,pie,set3,0,0,True,-3.0,7,0,start0,aligned
1,study7Pie,9.0,77,20,157,19,pie,set3,1,1,False,0.16992500144231237,6,0,start0,aligned
1,study7Pie,12.0,78,28,158,28,pie,set1,0,0,True,-3.0,3,0,start0,aligned
1,study7Pie,8.0,79,48,159,49,pie,set3,-1,1,False,0.16992500144231237,1,1,non-aligned,non-aligned
27,study7Pie,31.0,0,48,2160,48,pie,set1,0,0,True,-3.0,2,9,non-aligned,non-aligned
27,study7Pie,27.0,1,50,2161,50,pie,set1,0,0,True,-3.0,0,6,non-aligned,non-aligned
27,study7Pie,13.0,2,33,2162,34,pie,set1,-1,1,False,0.16992500144231237,9,0,start0,aligned
27,study7Pie,31.0,3,18,2163,13,pie,set2,5,5,False,2.357552004618084,12,0,start0,aligned
27,study7Pie,18.0,4,30,2164,28,pie,set2,2,2,False,1.0874628412503393,3,8,non-aligned,non-aligned
27,study7Pie,18.0,5,45,2165,46,pie,set2,-1,1,False,0.16992500144231237,4,9,non-aligned,non-aligned
27,study7Pie,12.0,6,20,2166,24,pie,set1,-4,4,False,2.0443941193584534,1,0,start0,aligned
27,study7Pie,22.0,7,40,2167,38,pie,set3,2,2,False,1.0874628412503393,12,0,start0,aligned
27,study7Pie,10.0,8,15,2168,11,pie,set1,4,4,False,2.0443941193584534,11,0,start0,aligned
27,study7Pie,13.0,9,25,2169,27,pie,set2,-2,2,False,1.0874628412503393,2,11,non-aligned,non-aligned
27,study7Pie,29.0,10,12,2170,11,pie,set3,1,1,False,0.16992500144231237,11,5,non-aligned,non-aligned
27,study7Pie,53.0,11,23,2171,23,pie,set3,0,0,True,-3.0,2,0,start0,aligned
27,study7Pie,12.0,12,33,2172,36,pie,set3,-3,3,False,1.6438561897747246,11,3,non-aligned,non-aligned
27,study7Pie,13.0,13,28,2173,29,pie,set4,-1,1,False,0.16992500144231237,4,0,start0,aligned
